890469003,Product containing precisely miltefosine 50 milligram/1 each conventional release oral capsule (clinical drug)
890470002,Product containing precisely miltefosine 10 milligram/1 each conventional release oral capsule (clinical drug)
890474006,Product containing precisely amphotericin B liposome 50 milligram/1 vial powder for conventional release solution for injection (clinical drug)
890475007,Product containing precisely ombitasvir 12.5 milligram and paritaprevir 75 milligram and ritonavir 50 milligram/1 each conventional release oral tablet (clinical drug)
890476008,Product containing precisely ledipasvir 90 milligram and sofosbuvir 400 milligram/1 each conventional release oral tablet (clinical drug)
890537009,Product containing precisely sofosbuvir 400 milligram/1 each conventional release oral tablet (clinical drug)
890538004,Product containing precisely glecaprevir 100 milligram and pibrentasvir 40 milligram/1 each conventional release oral tablet (clinical drug)
895083008,Structure of septal perforating artery (body structure)
895085001,Aneurysm due to traumatic injury (disorder)
895231008,Not detected in pooled specimen (qualifier value)
895414003,Product containing precisely hydroxocobalamin (as hydroxocobalamin chloride) 1 milligram/1 milliliter conventional release solution for injection (clinical drug)
895436000,Product containing precisely benzyl benzoate 250 milligram/1 milliliter conventional release cutaneous emulsion (clinical drug)
895454001,Lichen sclerosus (disorder)
895679009,Product containing precisely nitrous oxide 1 milliliter/1 milliliter conventional release gas for inhalation (clinical drug)
897004000,Esophageal varices due to cirrhosis of liver (disorder)
897034005,Severe acute respiratory syndrome coronavirus 2 antibody detected (finding)
897035006,Severe acute respiratory syndrome coronavirus 2 antibody not detected (finding)
897036007,Occupational exposure to severe acute respiratory syndrome coronavirus 2 (event)
897148007,Alcoholic beverage intake (observable entity)
897491008,Inadequate intake of protein and/or protein derivative (finding)
926335004,Rupture of rotator cuff of shoulder (disorder)
926336003,Rupture of uterus after labor (disorder)
926372005,Fluoroestradiol (18-F) (substance)
1003488007,Angle closure glaucoma suspect (disorder)
1003498001,Product containing precisely bortezomib 3.5 milligram/1 vial powder for conventional release solution for injection (clinical drug)
1003614009,Open angle glaucoma suspect (disorder)
1003707004,Drain device submitted as specimen (specimen)
1003708009,Specimen from drain device (specimen)
1003721002,Pain of joint of knee (finding)
1003722009,Pain of knee region (finding)
1003736004,Mammalian milk based food (substance)
1003752001,Hevea brasiliensis latex protein (substance)
1003755004,Allergy to Hevea brasiliensis latex protein (finding)
1004081001,Neonatal disorder due to disease in mother (disorder)
1004163002,Ultrasound coupling gel (physical object)
1010215007,Congenital subluxation of left hip joint (disorder)
1010217004,Congenital subluxation of right hip joint (disorder)
1010233001,Otalgia of left ear (finding)
1010234007,Otalgia of right ear (finding)
1010552008,Product containing precisely sofosbuvir 400 milligram and velpatasvir 100 milligram/1 each conventional release oral tablet (clinical drug)
1010555005,Product containing precisely bedaquiline (as bedaquiline fumarate) 100 milligram/1 each conventional release oral tablet (clinical drug)
1010568002,Undescended left testicle (disorder)
1010569005,Undescended right testicle (disorder)
1017210004,Structure of left lumbar region of back (body structure)
1017211000,Structure of right lumbar region of back (body structure)
1017212007,Structure of left abdominal lumbar region (body structure)
1017213002,Structure of right abdominal lumbar region (body structure)
1017214008,Viremia caused by severe acute respiratory syndrome coronavirus 2 (disorder)
1052201004,Substance with estrogen receptor agonist mechanism of action (substance)
1052239007,Paresis of left vocal cord (disorder)
1052240009,Paresis of right vocal cord (disorder)
1052328007,"Vaccine product containing only Streptococcus pneumoniae Danish serotype 4, 6B, 9V, 14, 18C, 19F, and 23F capsular polysaccharide antigens conjugated (medicinal product)"
1078209008,Intervertebral disc structure of second cervical vertebra (body structure)
1078229009,Food security (finding)
1119254000,"Vaccine product containing only Streptococcus pneumoniae Danish serotype 1, 3, 4, 5, 6A, 6B, 7F, 9V, 14, 18C, 19A, 19F, and 23F capsular polysaccharide antigens (medicinal product)"
1119302008,Acute disease caused by severe acute respiratory syndrome coronavirus 2 (disorder)
1119303003,Post-acute COVID-19 (disorder)
1119304009,Chronic post-COVID-19 syndrome (disorder)
1119305005,Vaccine product containing only severe acute respiratory syndrome coronavirus 2 antigen (medicinal product)
1119349007,Vaccine product containing only severe acute respiratory syndrome coronavirus 2 messenger ribonucleic acid (medicinal product)
1119350007,Administration of vaccine product containing only severe acute respiratory syndrome coronavirus 2 messenger ribonucleic acid (procedure)
1137312001,Product containing precisely clopidogrel (as clopidogrel hydrochloride) 75 milligram/1 each conventional release oral tablet (clinical drug)
1137314000,Product containing precisely clopidogrel (as clopidogrel besilate) 75 milligram/1 each conventional release oral tablet (clinical drug)
1137316003,Product containing precisely clozapine 200 milligram/1 each conventional release oral tablet (clinical drug)
1137337006,Product containing precisely darunavir (as darunavir ethanolate) 800 milligram/1 each conventional release oral tablet (clinical drug)
1137340006,Product containing precisely filgrastim 600 microgram/1 milliliter conventional release solution for injection (clinical drug)
1137358000,Piper (substance)
1137359008,Bell pepper (substance)
1137417006,Able to communicate about nausea (finding)
1137420003,Able to communicate about pain (finding)
1137421004,Able to manage medication regime using memory technique (finding)
1137426009,Able to participate in care planning (finding)
1137433009,Does accept health status (finding)
1137434003,Has access to transportation (finding)
1137437005,Has adequate sleep (finding)
1137438000,Pain due to arthritis (finding)
1137439008,On complex medication regime (finding)
1137560004,Inflammatory fibroepithelial hyperplasia of oral mucous membrane (disorder)
1137562007,Inflammatory fibroepithelial hyperplasia of oral mucous membrane caused by denture (disorder)
1137672001,Decreased level of confusion (finding)
1137673006,Improvement in level of depressed mood (finding)
1137674000,Decreased level of relocation stress (finding)
1137675004,Relocation stress syndrome (finding)
1137676003,Decreased level of spiritual stress (finding)
1137677007,Normal physiological development of fetus (finding)
1137678002,Normal exchange of respiratory gases (finding)
1137679005,Good response to medication (finding)
1137680008,Normal sensory perception (finding)
1137684004,Normal wound perfusion (finding)
1137685003,Normal tissue perfusion (finding)
1141649007,Family functions effectively (finding)
1141650007,Demonstrates knowledge of behavior change process (finding)
1141651006,Demonstrates knowledge of labor and delivery (finding)
1141652004,Demonstrates knowledge of community services (finding)
1141688009,Demonstrates knowledge of contraception (finding)
